деньги , некогда в ней хранимые , перешли в кожаную суму , которую носил он на груди под рубашкой . ; Hän oli pannut setelit , joita siinä säilytti , nahkaiseen pussiin , jota aina piti paidan alla rinnallaan . 
 Сею только предосторожностию успокаивал он свою недоверчивость ко всем и вечную боязнь . ; Tällä varokeinollaan sai hän johonkin määrään poistetuksi epäluottamuksensa kaikkiin ihmisiin ja ainaisen pelkonsa . 
 Будучи принужден остаться ночевать в чужом доме , он боялся , чтоб не отвели ему ночлега где - нибудь в уединенной комнате , куда легко могли забраться воры , ; Mutta kun hänen täytyi jäädä yöksi vieraasen taloon , pelkäsi hän , että hän saisi sijansa jossakin yksinäisessä huoneessa , johonka varkaat helposti voisivat hiipiä . 
он искал глазами надежного товарища и выбрал , наконец , Дефоржа . ; Senpätähden etsi hän silmillään luotettavaa toveria ja valitsi vihdoin De Forgen . 
 Его наружность , обличающая силу , а пуще храбрость , им оказанная при встрече с медведем , о коем бедный Антон Пафнутьич не мог вспомнить без содрогания , решили его выбор . ; Tämän ulkomuoto , joka ilmaisi voimaa , ja urhoollisuus , jota hän oli osoittanut karhuhuoneessa , jota Anton Pafnutitsch raukka ei kauhutta voinut muistella , päättivät vaalin . 
 Когда встали из - за стола , Антон Пафнутьич стал вертеться около молодого француза , покрякивая и откашливаясь , и , наконец , обратился к нему с изъяснением . ; Pöydästä noustua alkoi Anton Pafnutitsch hääriä nuoren ranskalaisen ympärillä rykien ja yskien ja kääntyi vihdoin pyynnöllä hänen puoleensa . 
– Гм , гм , нельзя ли , мусье , переночевать мне в вашей конурке , потому что извольте видеть … ; — Hm , hm , enkö minä voisi , mussiöö , olla yötä teidän kamarissanne , sillä näethän … 
– Que désire monsieur ? [1] – спросил Дефорж , учтиво ему поклонившись . ; — Que desire monsieur ? kysyi De Forge , kumartaen kohtelijaasti . 
– Эк беда , ; — Äh , vahinko vaan ! 
ты , мусье , по - русски еще не выучился . ; sinä mussiöö et vielä ole oppinut venättä . 
 Же ве , муа , ше ву куше , [2] понимаешь ли ? ; Sche ve , muaa sche vu kusche , ymmärrätkö ? 
– Monsieur , très volontiers , – отвечал Дефорж , – veuillez donner des ordres en conséquence . ; — Monseur , vous n ' avez qu ' á ordonner , vastasi De Forge . 
Антон Пафнутьич , очень довольный своими сведениями во французском языке , пошел тотчас распоряжаться . ; Anton Pafnutitsch , joka oli hyvin tyytyväinen ranskan taitoonsa , meni heti valmistautumaan . 
Гости стали прощаться между собою , и каждый отправился в комнату , ему назначенную . ; Vieraat hyvästelivät ja jokainen meni omaan kammariinsa . 
 А Антон Пафнутьич пошел с учителем во флигель . ; Anton Pafnutitsch meni opettajan kanssa sivurakennukseen . 
 Ночь была темная . ; Yö oli pimeä . 
 Дефорж освещал дорогу фонарем , Антон Пафнутьич шел за ним довольно бодро , прижимая изредка к груди потаенную суму , дабы удостовериться , что деньги его еще при нем . ; De Forge kulki edellä lyhty kädessä , Anton Pafnutitsch hänen perässään tuon tuostakin pidellen , oliko rahakukkaro vielä rinnallaan . 
Пришед во флигель , учитель засветил свечу , и оба стали раздеваться , ; Sivurakennukseen tultuaan sytytti opettaja kynttilän ja kumpikin alkoi riisuutumaan . 
между тем Антон Пафнутьич похаживал по комнате , осматривая замки и окна и качая головою при сем неутешительном осмотре . ; Anton Pafnutitsch käveli lattialla tarkastellen lukkoja ja ikkunoita ja pudistellen päätään , kun tarkastus ei antanut hyviä toiveita turvallisuudesta . 
 Двери запирались одною задвижкою , окна не имели еще двойных рам . ; Oven voi sulkea ainoastaan yhdellä telineellä , eikä ikkunoissa ollut kahdenkertaisia puitteita . 
 Он попытался было жаловаться на то Дефоржу , но знания его во французском языке были слишком ограничены для столь сложного объяснения , ; Hän aikoi ruveta valittamaan siitä De Forgelle , mutta hänen ranskan taitonsa oli riittämätön niin laajaperäiseen selitykseen . 
француз его не понял , и Антон Пафнутьич принужден был оставить свои жалобы . ; Ranskalainen ei ymmärtänyt häntä , ja Anton Pafnutitschin täytyi jättää valituksensa . 
 Постели их стояли одна против другой , оба легли , и учитель потушил свечу . ; Heidän vuoteensa olivat vastatusten , molemmat panivat maata ja opettaja sammutti kynttilän . 
– Пуркуа ву туше , пуркуа ву туше ? [4] – закричал Антон Пафнутьич , спрягая с грехом пополам русский глагол тушу на французский лад . ; — Purkua vu sammutta , purkua vu sammutta ? huusi Anton Pafnutitsch , liittäen vahingossa ranskaan omakielisiä sanojaan . 
 – Я не могу дормир[5] в потемках . ; — Minä en voi dormire pimeässä . 
 – Дефорж не понял его восклицания и пожелал ему доброй ночи . ; De Forge ei ymmärtänyt hänen huudahduksiaan , toivotti vaan hyvää yötä . 
– Проклятый басурман , ; — Kirottu mies ! 
 – проворчал Спицын , закутываясь в одеяло . ; murisi Spitsin , käärien peittoa ympärilleen . 
 – Нужно ему было свечку тушить . ; Kuka hänen käski kynttilän sammuttaa . 
 Ему же хуже . ; Sitä pahempi . 
 Я спать не могу без огня . ; — Minä en voi nukkua ilman tulta . 
 – Мусье , мусье , – продолжал он , – же ве авек ву парле . ; Mussiöö , mussiöö , jatkoi hän , sche ve avek vu parle . 
 – Но француз не отвечал и вскоре захрапел . ; Mutta ranskalainen ei vastannut , vaan alkoi pian kuorsata . 
 « Храпит бестия француз , – подумал Антон Пафнутьич , – а мне так сон и в ум нейдет . ; — Ranskalainen peto jo kuorsaa , ajatteli Anton Pafnutitsch , mutta minä en saa unta silmiini : 
 Того и гляди воры войдут в открытые двери или влезут в окно , а его , бестию , и пушками не добудишься » . ; entä jos varkaat tulisivat sisään ovesta tai ikkunasta , niin ei tuota petoa saisi tykin laukauksellakaan hereille . 
– Мусье ! а , мусье ! ; Mussiöö ! Mussiöö ! 
дьявол тебя побери . ; — perkele vieköön sinut ! 
Антон Пафнутьич замолчал ; Anton Pafnutitsch vaikeni . 
усталость и винные пары мало - помалу превозмогли его боязливость ; Väsymys ja viinin höyryt vihdoin voittivat hänen pelkonsa . 
он стал дремать , и вскоре глубокий сон овладел им совершенно ; Hän alkoi uinua ja vaipui vihdoin syvään uneen . 
Странное готовилось ему пробуждение . ; Hän heräsi ihmeellisellä tavalla . 
 Он чувствовал сквозь сон , что кто - то тихонько дергал его за ворот рубашки . ; Unen läpitse tunsi hän , että joku hiljaa tarttui hänen paidankaulukseensa . 
 Антон Пафнутьич открыл глаза и при бледном свете осеннего утра увидел перед собой Дефоржа ; Anton Pafnutitsch avasi silmänsä ja näki kuun vaaleassa aamuvalossa edessään De Porgen . 
француз в одной руке держал карманный пистолет , а другою отстегивал заветную суму ; Ranskalaisella oli toisessa kädessään taskupistooli ja toisella irroitti hän kukkaroa . 
 Антон Пафнутьич обмер . ; Anton Pafnutitsch meni tainnuksiin . 
– Кесь ке се , мусье , кесь ке се ? ; — Kes ke se , mussiöö , kes ke se ? 
произнес он трепещущим голосом . ; sopersi hän vihdoin vapisevalla äänellä . 
– Тише , молчать ; — Hiljaa , suu kiinni ! 
отвечал учитель чистым русским языком ; vastasi opettaja puhtaalla venäjänkielellä : hiljaa ! 
молчать , или вы пропали ; — taikka olette hukassa . 
 Я – Дубровский . ; Minä olen Dubrovskij . 
Теперь попросим у читателя позволения объяснить последние происшествия повести нашей предыдущими обстоятельствами , кои не успели мы еще рассказать . ; Lukijan luvalla palaamme tapauksiin , jotka sattuivat ennen äskenmainittuja ja joista emme vielä ole ehtineet puhumaan . 
На станции ** в доме смотрителя , о коем мы уже упомянули , сидел в углу проезжий с видом смиренным и терпеливым , обличающим разночинца или иностранца ; Kestikievaritalossa , josta me jo olemme maininneet , istui rauhallinen ja vaatimaton mies . Hän oli joko aateliton tai muukalainen , s . o . 
то есть человека , не имеющего голоса на почтовом тракте . ; henkilö , joka ei saa ääntään kuultavaksi majapaikoissa . 
 Бричка его стояла на дворе , ожидая подмазки . ; Hänen ajopelinsä olivat pihalla odottaen rasvaamista . 
 В ней лежал маленький чемодан , тощее доказательство не весьма достаточного состояния . ; Siinä oli pieni matkalaukku , joka todisti omistajansa vähävaraisuutta . 
 Проезжий не спрашивал себе ни чаю , ни кофею , поглядывал в окно и посвистывал к великому неудовольствию смотрительши , сидевшей за перегородкою . ; Matkustaja ei pyytänyt kahvia eikä teetä , vaan katseli ikkunasta , vihellellen emännän suureksi mielipahaksi , emännän , joka oli toisessa huoneessa . 
– Вот бог послал свистуна , – говорила она вполголоса , – эк посвистывает , чтоб он лопнул , окаянный басурман . ; — No nyt Jumala lähetti pillipiiparin , jupisi hän puoli - ääneen , äh , yhä vaan viheltää , jospa jo herkeisikin . 
– А что ? Что за беда , пускай себе свищет . ; — No mitä pahaa se on , antaa hänen viheltää , sanoi kestikievari . 
– Что за беда ? ; — No , mitä pahaa ? 
– возразила сердитая супруга . ; intti vihastunut akka , etkö huomaa tunnusmerkkejä ? 
 – А разве не знаешь приметы ? ; — Mitä tunnusmerkkejä ? 
что свист деньгу выживает . ; Ettäkö viheltäjillä ei ole rahaa ? 
 И ! ; Äh , 
Пахомовна , у нас что свисти , что нет : а денег все нет как нет . ; Pahomovna , viheltäkööt tai ei , mutta rahaa ei ole , kun ei ole . 
– Да отпусти ты его , Сидорыч . ; — Päästä sinä vaan hänet , Sidoritsch . 
 Охота тебе его держать . ; Sinulla näkyy olevan halu pettää hänet . 
 Дай ему лошадей , да провались он к черту . ; Anna hänelle hevoset ja menköön hän hiiteen . 
– Подождет , Пахомовна , на конюшне всего три тройки , четвертая отдыхает . ; — Odottakoon hän vaan , Pahomovna , tallissa on kaikkiaan kolme kolmivaljakkoa , neljännen tarvitsee levätä . 
 Того и гляди подоспеют хорошие проезжие , не хочу своею шеей отвечать за француза . ; Ajatteleppas , jos tulee hyviä matkustajia , minä en tahdo omalla päälläni vastata ranskalaisen edestä . 
 Чу , так и есть ! ; Hei ! tuolla onkin jo ! 
вон скачут . ; tuolla tulee ! 
 Э - ге - ге , да как шибко , уж не генерал ли ? ; He , he , he , ja kuinka nopeasti ajaa , eihän vaan liene joku kenraali ? 
Коляска остановилась у крыльца . ; Vaunut pysähtyivät rappujen eteen . 
 Слуга соскочил с козел , отпер дверцы , и через минуту молодой человек в военной шинели и в белой фуражке вошел к смотрителю , ; Palvelija hyppäsi ajopenkiltä , avasi oven ja samassa nuori mies , puettuna sotilaan päällystakkiin ja valkeaan lakkiin , astui kestikievarin luo . 
вслед за ним слуга внес шкатулку и поставил ее на окошко . ; Hänen perässään toi palvelija sisään pienen lippaan , jonka pani ikkunalle . 
– Лошадей , – сказал офицер повелительным голосом . ; — Hevosia ! huusi upseeri käskevällä äänellä . 
– Сейчас , – отвечал смотритель . ; — Heti ! Vastasi kestikievari , entäs passi . 
– Нет у меня подорожной . ; — Minulla ei ole passia . 
 Я еду в сторону … Разве ты меня не узнаешь ? ; Minä matkustan sivullepäin … Etkö tunne minua ? ! 
Смотритель засуетился и кинулся торопить ямщиков . ; Kestikievari juoksi nopeasti kiirehtimään kyytimiehiä . 
 Молодой человек стал расхаживать взад и вперед по комнате , зашел за перегородку и спросил тихо у смотрительши : кто такой проезжий . ; " Nuori mies alkoi kävellä pitkillä askelilla huoneessa , meni toiseen huoneesen ja kysyi hiljaa emännältä : " " kuka tuo matkustaja on ? " " " 
– Бог его ведает , – отвечала смотрительша , – какой - то француз . ; — Jumalako sen tiesi , vastasi emäntä , joku ranskalainen kai , 
 Вот уже пять часов как дожидается лошадей да свищет . ; Jo viidettä tuntia on hän odottanut hevosia ja vihellellyt . 
 Надоел , проклятый . ; Alkaa jo suututtamaan tuo kirottu . 
Молодой человек заговорил с проезжим по - французски . ; Nuori mies alkoi puhua matkustajan kanssa ranskaa . 
– Куда изволите вы ехать ? ; — Mihinkä suvaitsette matkustaa ? 
– спросил он его . ; kysyi hän . 
– В ближний город , – отвечал француз ; — Läheiseen kaupunkiin , vastasi ranskalainen . 
оттуда отправляюсь к одному помещику , который нанял меня за глаза в учители . ; Sieltä matkustan erään tilanomistajan luo , joka näkemättään minua on ottanut minut palvelukseensa . 
 Я думал сегодня быть уже на месте , но господин смотритель , кажется , судил иначе . ; Minä aioin jo tänään olla paikalla , mutta herra kestikievari on näemmä päättänyt toisin . 
 В этой земле трудно достать лошадей , господин офицер . ; Tässä maassa on vaikea saada hevosia , herra upseeri . 
– А к кому из здешних помещиков определились вы ? ; — Kenen tilanomistajan luo te ai ' otte ? 
– спросил офицер . ; kysy upseeri . 
– К господину Троекурову , – отвечал француз . ; — Troekurovin , vastasi ranskalainen . 
– К Троекурову ? ; — Troekurovin ? 
кто такой этот Троекуров ? ; Millainen mies se Troekurov on ? 
– Ma foi , mon officier ; — Ma foi , monsieur . 
я слыхал о нем мало доброго . ; Minä olen kuullut hänestä vähän hyvää . 
 Сказывают , что он барин гордый и своенравный , жестокий в обращении со своими домашними , что никто не может с ним ужиться , что все трепещут при его имени , что с учителями (avec les outchitels) он не церемонится и уже двух засек до смерти . ; Sanovat , että hän on ylpeä ja itsepintainen herra , ankara käytöksessään kotoväkeään kohtaan , jotta kukaan ei voi miellyttää häntä , jotta kaikki vapisevat kuullessaan hänen nimensä , jott ' ei hän opettajiakaan (avec les Outschitels) kursaile . 
– Помилуйте ! ; — Armahda ! 
и вы решились определиться к такому чудовищу . ; ja te tahdotte mennä sellaisen hirviön luokse ? 
– Что же делать , господин офицер . ; — Mikäs auttaa , herra upseeri ? 
 Он предлагает мне хорошее жалование , три тысячи рублей в год и все готовое . ; Hän tarjoo minulle hyvän palkan , 3000 ruplaa vuodessa ja vapaan ylöspidon . 
 Быть может , я буду счастливее других . ; Ehkä minä tulen onnellisemmaksi muita . 
 У меня старушка мать ; Minulla on vanha äiti . 
 половину жалования буду отсылать ей на пропитание , из остальных денег в пять лет могу скопить маленький капитал , достаточный для будущей моей независимости , и тогда bonsoir , еду в Париж и пускаюсь в коммерческие обороты . ; Puolen palkastani lähetän hänelle , toisesta puolesta voin viidessä vuodessa koota pienen pääoman , joka on välttämätön , kun tahdon tulla kenestäkään riippumattomaksi — ja silloin , bon soir , menen Pariisiin ja ryhdyn siellä kauppatoimiin . 
– Знает ли вас кто - нибудь в доме Троекурова ? ; — Tunteeko teitä kukaan Troekurovin talossa ? 
– спросил он . ; kysyi upseeri . 
– Никто ; — Ei kukaan . 
 – Меня он выписал из Москвы чрез одного из своих приятелей , коего повар , мой соотечественник , меня рекомендовал . ; Hän kirjoitti minut Moskovasta erään ystävänsä välityksellä , jonka kokki oli minun kansalaiseni , tämä suositti minua . 
 Надобно вам знать , что я готовился не в учителя , а в кондиторы , но мне сказали , что в вашей земле звание учительское не в пример выгоднее … ; Tietäkää , että minun ei pitänyt valmistua opettajaksi , vaan sokurileipuriksi , mutta minulle sanottiin , että teidän maassanne opettajan toimi ei ole edullisempaa … 
Офицер задумался . ; Upseeri vaipui ajatuksiinsa . 
– Послушайте , – прервал он француза , – что , если бы вместо этой будущности предложили вам десять тысяч чистыми деньгами с тем , чтоб сей же час отправились обратно в Париж . ; — Kuulkaa , keskeytti hän , mitä jos tuon tulevaisuutenne sijasta teille tarjottaisiin 10 , 000 ruplaa käteisessä rahassa sillä ehdolla , että te heti matkustaisitte Pariisiin . 
Француз посмотрел на офицера с изумлением , улыбнулся и покачал головою . ; Ranskalainen katseli kummastuneena upseeria , hymyili ja pudisti päätään . 
– Лошади готовы ; — Hevoset ovat valmiina ! 
Сказал вошедший смотритель . ; huusi sisääntullut kestikievari . 
 Слуга подтвердил то же самое . ; Palvelija vakuutti samaa . 
– Сейчас , – отвечал офицер ; — Heti , vastasi upseeri . 
выдьте вон на минуту . ; Menkää ulos hetkeksi . 
 – Смотритель и слуга вышли . ; Kestikievari ja palvelija menivät . 
 – Я не шучу , – продолжал он по - французски , – десять тысяч могу я вам дать ; Minä en tee pilaa , jatkoi hän ranskaksi , 10 , 000 ruplaa voin antaa teille . 
мне нужно только ваше отсутствие и ваши бумаги ; Tarvitsen ainoasti teidän paperinne ja vaadin , että menette pois . 
 – При сих словах он отпер шкатулку и вынул несколько кип ассигнаций . ; Samassa aukasi hän lippaan ja otti siitä muutamia setelipakkoja . 
Француз вытаращил глаза . ; Ranskalainen räpytteli silmiään . 
 Он не знал , что и думать . ; Hän ei tiennyt , mitä ajattelisi . 
– Мое отсутствие … мои бумаги , – повторял он с изумлением . ; — Että menisin pois … minun paperini , kertoi hän kummastellen . 
 – Вот мои бумаги … Но вы шутите : зачем вам мои бумаги ? ; No tuossa on paperini … mutta te teette pilaa ? Mitä te teette papereillani ? 
– Вам дела нет до того . ; — Se ei ole teidän asianne . 
 Спрашиваю , согласны вы или нет ? ; Minä kysyn : suostutteko , vai ette ? 
Француз , всё еще не веря своим ушам , протянул бумаги свои молодому офицеру , который быстро их пересмотрел . ; Ranskalainen , joka ei vieläkään uskonut korviaan , ojensi paperinsa nuorelle upseerille , joka silmäili ne nopeasti läpitse . 
– Ваш пашпорт … хорошо . ; — Teidän passinne … hyvä
 Письмо рекомендательное , посмотрим . ; suosituskirje — katsotaanpas
 Свидетельство о рождении , прекрасно . ; papinkirja — mainiota
 Ну вот же вам ваши деньги , отправляйтесь назад . ; No tuossa on rahanne , menkää takaisin . 
 Прощайте . ; Hyvästi . 
Француз стоял как вкопанный . ; Ranskalainen oli kuin puusta pudonnut . 
Офицер воротился . ; Upseeri palasi takaisin . 
– Я было забыл самое важное . ; — Minä olin unohtaa tärkeimmän asian , 
 Дайте мне честное слово , что все это останется между нами , честное ваше слово . ; antakaa kunniasananne , että tämä jää vaan meidän salaisuudeksemme — kunniasananne ! 
– Честное мое слово , – отвечал француз . ; — Kunniasanani annan , vastasi ranskalainen . 
 – Но мои бумаги , что мне делать без них ? ; Mutta mitä teen minä ilman papereita ? 
– В первом городе объявите , что вы были ограблены Дубровским . ; — Ilmoittakaa ensimmäisessä kaupungissa , että Dubrovskij on ryöstänyt teidät . 
 Вам поверят и дадут нужные свидетельства . ; Teitä uskotaan ja annetaan teille tarpeelliset todistukset . 
 Прощайте , дай бог вам скорее доехать до Парижа и найти матушку в добром здоровье . ; Hyvästi , Jumala suokoon , että pian pääsisitte Pariisiin ja tapaisitte äitinne terveenä . 
Дубровский вышел из комнаты , сел в коляску и поскакал . ; Dubrovskij meni ulos , istui vaunuihin ja lähti . 
Смотритель смотрел в окошко , и когда коляска уехала , обратился к жене с восклицанием : ; Kestikievari katseli ikkunasta , ja kun vaunut olivat menneet , kääntyi hän vaimoansa päin ja huusi : 
 « Пахомовна , знаешь ли ты что ? ведь это был Дубровский » . ; — Pahomovna ! Tiedätkö mitä ? Ettei tuo vaan ollut Dubrovskij . 
Смотрительша опрометью кинулась к окошку , но было уже поздно : Дубровский был уж далеко . ; Emäntä hyökkäsi ikkunalle , mutta se oli jo myöhäistä , Dubrovskij oli jo kaukana . 
 Она принялась бранить мужа : ; Hän rupesi torumaan miestään . 
– Бога ты не боишься , Сидорыч , зачем ты не сказал мне того прежде , я бы хоть взглянула на Дубровского , а теперь жди , чтоб он опять завернул . ; — Etkö ollenkaan pelkää Jumalaa , miks ' et sanonut sitä minulle ennen , minä olisin edes saanut nähdä Dubrovskijn , mutta nyt saat odottaa , että hän enää palaa . 
 Бессовестный ты , право , бессовестный ! ; Sinulla ei ole omaatuntoa , oikein ilman omaatuntoa olet . 
Француз стоял как вкопанный . ; Ranskalainen seisoi kuin puusta pudonnut . 
 Договор с офицером , деньги , всё казалось ему сновидением . ; Puhelu upseerin kanssa , rahat , kaikki tuntui unennäöltä . 
 Но кипы ассигнаций были тут у него в кармане и красноречиво твердили ему о существенности удивительного происшествия . ; Mutta setelipakat olivat hänen taskussaan ja vakuuttivat kauniisti , että tuo ihmeellinen tapaus oli todellakin tapahtunut . 
Он решился нанять лошадей до города . ; Hän päätti ottaa hevoset kaupunkiin . 
 Ямщик повез его шагом , и ночью дотащился он до города . ; Kyytimies ajoi käyden ja vasta yöllä saavuttiin kaupunkiin . 
Не доезжая до заставы , у которой вместо часового стояла развалившаяся будка , француз велел остановиться , вылез из брички и пошел пешком , объяснив знаками ямщику , что бричку и чемодан дарит ему на водку . ; Ranskalainen käski seisauttamaan hevoset jo ennen tullia , jossa vahdin sijasta oli vaan rappeutunut vahtikoppi , astui ajopeleistä ja läksi astumaan jalan koeteltuaan merkeillä selittää ajomiehelle , että hän lahjoittaa ajopelit ja matkalaukkunsa tälle juomarahoiksi . 
 Ямщик был в таком же изумлении от его щедрости , как и сам француз от предложения Дубровского . ; Ajomies hämmästyi yhtä paljon hänen antelijaisuudestaan , kuin itse ranskalainen oli hämmästynyt Dubrovskijn tarjouksesta . 
 Но , заключив из того , что немец сошел с ума , ямщик поблагодарил его усердным поклоном и , не рассудив за благо въехать в город , отправился в известное ему увеселительное заведение , коего хозяин был весьма ему знаком . ; " Tästä anteliaisuudesta ajomies kuitenkin päätti , että " " saksalainen " " oli tullut hulluksi , kiitti syvästi kumarrellen häntä ja piti parempana olla menemättä kaupunkiin asti , vaan palata erääseen tunnettuun huvittelupaikkaan , jonka isäntä oli hänen ystävänsä . " 
 Там провел он целую ночь , а на другой день утром на порожней тройке отправился восвояси без брички и без чемодана , с пухлым лицом и красными глазами . ; Täällä vietti hän koko yön ja palasi vasta seuraavan päivän aamuna paljailla hevosilla ilman ajopeliä ja matkalaukkua kotiinsa kasvot pöhistyneinä ja silmät punaisina . 
Дубровский , овладев бумагами француза , смело явился , как мы уже видели , к Троекурову и поселился в его доме . ; Saatuansa ranskalaisen paperit tuli Dubrovskij rohkeasti , kuten jo olemme nähneet , Troekurovin luo ja jäi asumaan hänen taloonsa . 
 Каковы ни были его тайные намерения (мы их узнаем после) , но в его поведении не оказалось ничего предосудительного . ; Olkootpa hänen aikeensa mitkä tahansa (jälkeenpäin saamme ne tietää) mutta hänen käytöksessään ei ollut mitään moitittavaa . 
 Правда , он мало занимался воспитанием маленького Саши , давал ему полную свободу повесничать и не строго взыскивал за уроки , задаваемые только для формы , зато с большим прилежанием следовал за музыкальными успехами своей ученицы и часто по целым часам сиживал с нею за фортепьяно . ; Tosi on , että hän sangen vähän huolehti pienen Saschan kasvatuksesta , antoi hänelle täyden vapauden mellastella , eikä ankarasti kuulustellut läksyjä , jotka olivat vaan annetut muodon vuoksi . Sitävastoin seurasi hän suurella ahkeruudella Maria Kirilovnan musikaalisia edistyksiä ja usein tuntikausia istui hänen kanssaan pianon ääressä . 
 Все любили молодого учителя – Кирила Петрович за его смелое проворство на охоте , Марья Кириловна за неограниченное усердие и робкую внимательность , Саша – за снисходительность к его шалостям , домашние – за доброту и за щедрость , повидимому несовместную с его состоянием . ; Kaikki rakastivat nuorta opettajaa : Kirila Petrovitsch hänen rohkeutensa ja ketteryytensä tähden metsästyksessä , Maria Kirilovna hänen loppumattoman intonsa ja orjamaisen huomaavaisuutensa tähden , Sascha sentähden , että tämä ei välittänyt hänen kujeistaan ja palvelijat taas hänen hyvyytensä ja anteliaisuutensa tähden , joka silminnähtävästi ei ollut sopusoinnussa hänen asemansa kanssa . 
 Сам он , казалось , привязан был ко всему семейству и почитал уже себя членом оного . ; Itse hän näytti olevan kiintynyt koko perheesen ja piti itseään jo sen jäsenenä . 
Прошло около месяца от его вступления в звание учительское до достопамятного празднества , и никто не подозревал , что в скромном молодом французе таился грозный разбойник , коего имя наводило ужас на всех окрестных владельцев . ; Tuon muistettavan juhlan ja sen ajan välillä jolloin hän oli astunut opettajatoimeensa , oli kulunut noin kuukausi , eikä kukaan aavistanut , että tuossa nuoressa , rauhallisessa ranskalaisessa piili hirveä rosvo , jonka nimi herätti kauhua kaikissa ympäristön aatelisissa . 
 Во все это время Дубровский не отлучался из Покровского , но слух о разбоях его не утихал благодаря изобретательному воображению сельских жителей , но могло статься и то , что шайка его продолжала свои действия и в отсутствие начальника . ; Koko tänä aikana ei Dubrovskij poistunut Pokrovskojesta , mutta puheet hänen rosvoilemisestaan eivät silti tauonneet , kiitos siitä kylien asukkaitten luovalle mielikuvitusvoimalle , tai ehkä hänen joukkonsa oli toimessaan , vaikka päällikkö olikin poissa . 
Ночуя в одной комнате с человеком , коего мог он почесть личным своим врагом и одним из главных виновников его бедствия , Дубровский не мог удержаться от искушения . ; Kun Dubrovskij oli samassa huoneessa yötä miehen kanssa , jota hän voi pitää persoonallisena vihollisena niin ei hän voinut vastustaa kiusausta . 
 Он знал о существовании сумки и решился ею завладеть . ; Hän tiesi , että tällä oli rahoja ja päätti ottaa ne . 
 Мы видели , как изумил он бедного Антона Пафнутьича неожиданным своим превращением из учителей в разбойники . ; Me olemme jo nähneet , kuinka hän hämmästytti Anton Pafnutitsch - raukan muuttamisellaan opettajasta rosvoksi . 
Прошло несколько дней , и не случилось ничего достопримечательного . ; Kului muutamia päiviä ilman mainittavampaa tapausta . 
 Жизнь обитателей Покровского была однообразна . ; Pokrovskojen kylän asukkaitten elämä oli yksitoikkoista . 
 Кирила Петрович ежедневно выезжал на охоту , чтение , прогулки и музыкальные уроки занимали Марью Кириловну , особенно музыкальные уроки . ; Kirila Petrovitsch kävi joka päivä metsästämässä , lukeminen , kävelyt ja musikaaliset harjoitukset veivät Maria Kirilovnan ajan , etenkin musiikkitunnit . 
 Она начинала понимать собственное сердце и признавалась , с невольной досадою , что оно не было равнодушно к достоинствам молодого француза . ; Hän tunsi , että hänen sydämensä oli tullut eriskummalliseksi ja tunnusti suureksi harmikseen , että se ei ollut välinpitämätön nuoren ranskalaisen suhteen . 
 Он с своей стороны не выходил из пределов почтения и строгой пристойности и тем успокоивал ее гордость и боязливые сомнения . ; Ranskalainen taas puolestaan ei mennyt kunnioituksen eikä ankaran säädyllisyyden rajojen ylitse ja rauhoitti sillä tytön ylpeyttä ja pelokkaita epäluuloja . 
 Она с большей и большей доверчивостью предавалась увлекательной привычке . ; Yhä suuremmalla luottavaisuudella antautui tyttö tunteittensa valtaan . 
 Она скучала без Дефоржа , в его присутствии поминутно занималась им ; Hän ikävöitsi De Forgea , kun tämä oli poissa , ja tämän seurassa ollessaan hänellä aina oli puhelemista De Porgen kanssa . 
обо всем хотела знать его мнение и всегда с ним соглашалась . ; Hän kyseli tämän mielipidettä kaikessa ja oli aina samaa mieltä tämän kanssa . 
 Может быть , она не была еще влюблена , но при первом случайном препятствии или незапном гонении судьбы пламя страсти должно было вспыхнуть в ее сердце . ; Ehkä tyttö ei ollutkaan vielä oikein rakastunut , mutta niin lähellä hän oli kuitenkin , että ensimmäisessä kommelluksessa tai äkkinäisessä onnen käänteessä lemmen liekin täytyi leimahtaa hänen sydämessään . 
Однажды , пришед в залу , где ожидал ее учитель , Марья Кириловна с изумлением заметила смущение на бледном его лице . ; Kerran kun Maria Kirilovna tuli saliin , jossa opettaja odotti häntä , niin huomasi hän kummakseen , että tämän vaaleilla kasvoilla oli jokin levottomuuden ilme . 
 Она открыла фортепьяно , пропела несколько нот ; Hän avoi pianon ja soitti muutamia kappaleita . 
Дубровский под предлогом головной боли извинился , прервал урок и ; Dubrovskij taas valitellen päätään kipeäksi pyysi anteeksi sekä keskeytti oppitunnin . 
закрывая ноты подал ей украдкою записку ; Sulkeissaan nuottikirjoja antoi hän tytölle salaa kirjelipun . 
 Марья Кириловна , не успев одуматься , приняла ее и раскаялась в ту же минуту ; Kerkeämättä ajattelemaan otti Maria Kirilovna sen , mutta katui samassa silmänräpäyksessä . 
Дубровского не было уже в зале . ; Dubrovskij ei enää ollut salissa . 
 Марья Кириловна пошла в свою комнату , развернула записку и прочла следующее : ; Maria Kirilovna meni huoneesensa , avoi kirjeen ja luki seuraavan : 
 « Будьте сегодня в 7 часов в беседке у ручья . ; Tulkaa tänään kello seitsemän puron luo lehtimajaan
 Мне необходимо с вами говорить » . ; minun täytyy välttämättömästi saada puhua kanssanne . 
Любопытство ее было сильно возбуждено . ; Tämä herätti tytössä kiihkeän utelijaisuuden . 
